resource_id,name,category,subcategory,services,address,city,state,postal_code,country,phone,website,latitude,longitude,notes,source
CA-OC-HUMANOPT,housing_shelter,Shelter | Domestic Violence,Shelter; housing; support services,"5540 Trabuco Rd, Suite 100",Irvine,CA,92620,US,877-854-3594,https://humanoptions.org,,,,official_site,
CA-LA-GNU,housing_shelter,Shelter | Domestic Violence,Shelter; rental assistance; community support,"131 North Tustin Ave, Suite 204",Tustin,CA,92780,US,323-763-2865,https://goodneighbors.us,,,,official_site,
TX-HOU-HAWC,Houston Area Women's Center,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; legal services; support programs,PO Box 660267,Houston,TX,77266,USA,713-528-2121,https://www.hawc.org,29.7604,-95.3698,Confidential shelter,verified_web
FL-JAX-HUBBARD,Hubbard House Inc.,housing_shelter,Shelter | Domestic Violence,Emergency shelter; hotline; outreach center; advocacy; counseling,P.O. Box 4909,Jacksonville,FL,32201,USA,904-354-3114,https://www.hubbardhouse.org,,,Confidential shelter,verified_web
TX-HUM-HPDVA,Humble Police Dept Victim Assistance Unit,other,Victim Services | General Crime Victims,Advocacy; referrals; court accompaniment; compensation assistance,310 Bender Ave,Humble,TX,77338,USA,281-319-9711,https://www.humblepolice.com,29.9980,-95.2622,,verified_web
ID-BOISE-ILAS,Idaho Legal Aid Services Boise,legal_aid,Legal | Civil Legal Aid,Legal advocacy; civil legal services; education,1104 W Fort St,Boise,ID,83702,USA,208-746-7541,https://idaholegalaid.org,,,,verified_web
ID-BOISE-HAYS,Idaho Youth Ranch Hays Shelter Home,housing_shelter,Shelter | Youth Services,Emergency youth shelter; counseling; crisis intervention; education support,4775 W Denton St,Boise,ID,83706,USA,208-322-6687,https://www.youthranch.org,,,Serves youth,verified_web
OR-POR-IRCO,Immigrant & Refugee Community Organization,domestic_violence,Multi-Service | Immigrant Support,Counseling; legal advocacy; support groups; court accompaniment; immigration support,10301 NE Glisan St,Portland,OR,97220,USA,503-234-1541,https://irco.org,45.5265,-122.5576,Serves immigrant and refugee communities; Multilingual services,verified_web
MN-STPAUL-ILCM,Immigrant Law Center of Minnesota,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; advocacy,450 N Syndicate St Ste 285,St Paul,MN,55104,USA,651-641-1011,https://www.ilcm.org,,,Serves immigrants,verified_web
MN-MINNEAPOLIS-COYLE,Immigrant Women's Advocacy Project Brian Coyle Center,domestic_violence,Advocacy | Domestic Violence,Case management; advocacy; legal services,420 15th Ave S,Minneapolis,MN,55454,USA,612-876-9307,https://neapolis.org,,,Serves immigrants; Multilingual,verified_web
CA-SF-ICWC,Immigration Center for Women & Children - San Francisco,legal_aid,Legal | Immigration Legal Aid,Immigration services for women & children,"1254 Market St, 3rd Floor",San Francisco,CA,94102,US,415-861-1449,https://icwclaw.org/,,,Focus on underserved women/children,verified_web
NC-CHA-IMPACT,IMPACT+ Abuse Prevention Services,other,Intervention Program | Batterer Intervention,Batterer intervention; prevention education; IPV intervention programs,PO Box 470881,Charlotte,NC,28247,USA,980-721-7268,https://www.impactprevention.org,35.2271,-80.8431,,verified_web
IN-INDY-ILS,Indiana Legal Services Indianapolis,legal_aid,Legal | Civil Legal Aid,Legal assistance; civil law; advocacy,151 N Delaware St Ste 1800,Indianapolis,IN,46204,USA,844-243-8570,https://www.indianalegalservices.org,,,,verified_web
IN-NEWALBANY-ILS,Indiana Legal Services New Albany,legal_aid,Legal | Civil Legal Aid,Legal assistance; civil law; advocacy,33 E Main St Ste 500,New Albany,IN,47150,USA,812-945-4123,https://www.indianalegalservices.org,,,,verified_web
OR-POR-INSIGHTS,Insights Young Parent Services,domestic_violence,Support Services | Youth Domestic Violence,Advocacy; case management; support for young parents,4900 SE Stark St,Portland,OR,97215,USA,503-239-6996,https://insightsyps.org,45.5196,-122.6125,,verified_web
CA-FREMONT-IIBA,International Institute of the Bay Area - Fremont,legal_aid,Legal | Immigration Legal Aid,VAWA; U-visa; asylum,"39155 Liberty St, Suite A110",Fremont,CA,94538,US,510-894-3639,https://iibayarea.org/,,,Multilingual services,verified_web
CA-OAK-IIBA,International Institute of the Bay Area - Oakland,legal_aid,Legal | Immigration Legal Aid,VAWA; U-visa; asylum support,"1900 Fruitvale Ave, Suite 2A",Oakland,CA,94601,US,510-451-2846,https://iibayarea.org/,,,Multilingual services,verified_web
CA-SF-IIBA,International Institute of the Bay Area - San Francisco,legal_aid,Legal | Immigration Legal Aid,Immigration legal services,"657 Mission St, Suite 201",San Francisco,CA,94105,US,415-538-8100,https://iibayarea.org/,,,Multiple service areas,verified_web
GA-DECATUR-IWH,International Women's House Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; legal advocacy; support services,P.O. Box 503,Decatur,GA,30031,USA,770-413-5557,https://internationalwomenshouse.org,,,Confidential shelter; Multilingual services,verified_web
OK-ELR-ICAN,Intervention & Crisis Advocacy Network (ICAN!),domestic_violence,Multi-Service | Domestic Violence Support,Crisis intervention; advocacy; shelter services; referrals,PO Box 517,El Reno,OK,73036,USA,405-262-4455,https://icanok.org,,,,"Confidential shelter,verified_web"
IA-DESMOINES-ILA,Iowa Legal Aid,legal_aid,Legal | Domestic Violence,Legal representation; advocacy; civil legal services,1111 9th St Ste 230,Des Moines,IA,50314,USA,800-532-1275,https://www.iowalegalaid.org,,,,verified_web
MO-KC-JCVS,Jackson County Victim Services Program,legal_aid,Legal | Victim Advocacy,Legal advocacy; referrals; victim compensation assistance,415 E 12th St,Kansas City,MO,64106,USA,816-881-3558,,39.1009,-94.5779,,verified_web
MS-JXN-JSBF,Jackson Victim Services Shelter for Battered Families (Catholic Charities),housing_shelter,Shelter | Domestic Violence,Shelter; crisis support; services for children; advocacy,200 N Congress St,Jackson,MS,39201,USA,601-366-0750,,32.2995,-90.1847,Confidential shelter,verified_web
FL-JAX-JALA,Jacksonville Area Legal Aid Inc.,legal_aid,Legal | Domestic Violence,Civil legal aid; family law; housing; immigration; injunctions,126 W Adams St,Jacksonville,FL,32202,USA,904-356-8371,https://www.jaxlegalaid.org,,,Multilingual services,verified_web
NJ-MOR-JBWS,JBWS,housing_shelter,Shelter | Domestic Violence,24-hour helpline; safe house; transitional living; counseling; court accompaniment; children's services,PO Box 1437,Morristown,NJ,07962,USA,973-267-4763,https://jbws.org,,,,"Confidential shelter,verified_web"
LA-GRETNA-JPDA,Jefferson Parish District Attorney Office Victim Witness Program,other,Advocacy | Crime Victim Support,Advocacy; court support; victim assistance,200 Derbigny St,Gretna,LA,70053,USA,504-361-2860,https://www.jpda.us,,,,verified_web
MD-ROC-JCADA,Jewish Coalition Against Domestic Abuse,domestic_violence,Multi-Service | Domestic Violence Support,Counseling; case management; support groups; advocacy,11720 Parklawn Dr Ste 300,Rockville,MD,20852,USA,301-315-8040,https://jcada.org,39.0523,-77.1214,,verified_web
CA-SF-JFCS,Jewish Family & Children Services,domestic_violence,Housing | DV Support,Safe housing; counseling; support services,2150 Post St,San Francisco,CA,94115,US,415-449-1200,https://jfcs.org/,,,Dream Program for DV survivors,verified_web
AZ-PHX-JFCS,Jewish Family & Children's Service - Shelter Without Walls,domestic_violence,Counseling | Non-Residential DV Services,Safety planning; counseling; referrals; mentorship,4747 N 7th Ave,Phoenix,AZ,85013,US,602-452-4640,https://jfcsaz.org/,,,Non-residential DV support,verified_web
WA-SEA-JFS,Jewish Family Service Project DVORA,domestic_violence,Multi-Service | Domestic Violence Support,Advocacy; counseling; community support,1601 16th Ave,Seattle,WA,98122,USA,206-861-3159,https://www.jfsseattle.org,47.6155,-122.3120,,verified_web
UT-WJO-JWFC,Jordan West Family Counseling,mental_health,Counseling | Mental Health,Counseling; substance abuse services; domestic violence counseling,9263 S Redwood Rd,West Jordan,UT,84088,USA,801-566-0749,,40.5840,-111.9395,,verified_web
MA-WALTHAM-JTS,Journey to Safety JFCS,domestic_violence,Counseling | Domestic Violence,Counseling; advocacy; support services,1430 Main St,Waltham,MA,02451,USA,781-647-5327,https://jfcsboston.org,,,Serves Jewish community,verified_web
UT-MUR-JSS,Judicial Supervision Services,other,Intervention Program | Batterer Intervention,Batterer intervention; mental health services,2825 E Cottonwood Pkwy Ste 500,Salt Lake City,UT,84121,USA,801-486-8143,,40.6235,-111.8150,,verified_web
IN-INDY-JULIAN,Julian Center Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; hotline; case management,2011 N Meridian St,Indianapolis,IN,46202,USA,317-920-9320,https://www.juliancenter.org,,,Confidential shelter,verified_web
TX-HOU-JFC,Justice for Children,other,Victim Services | Child Abuse Advocacy,Advocacy; casework; referrals for abused children,1210 W Clay St,Houston,TX,77019,USA,713-225-4357,https://www.justiceforchildren.org,29.7584,-95.3876,,verified_web
IL-CHICAGO-KANWIN,KAN-WIN,domestic_violence,Multi-Service | Domestic Violence,Counseling; advocacy; outreach,P.O. Box 315,Chicago,IL,60690,USA,773-583-0880,https://kanwin.org,,,Serves Asian American community,verified_web
KS-KCK-KCPDVS,Kansas City KS Police Department Victim Services Unit,other,Victim Services | General Crime Victims,Advocacy; protection order assistance; crisis intervention; safety planning,701 N 7th St,Kansas City,KS,66101,USA,913-573-5616,,39.1138,-94.6260,,verified_web
CA-SANMATEO-KELLER,Keller Center for Family Violence Intervention,mental_health,Healthcare | DV/SA Services,Medical forensic exams; advocacy,222 W 39th Ave,San Mateo,CA,94403,US,650-573-2623,https://smchealth.org/,,,Hospital-based services,verified_web
WA-SEA-KCPAO,King County Protection Order Advocacy Program,legal_aid,Legal | Domestic Violence Legal Aid,Protection orders; legal advocacy; court assistance,516 3rd Ave Rm W554,Seattle,WA,98104,USA,206-477-1103,https://kingcounty.gov,47.6026,-122.3305,,verified_web
WA-REN-KCSARC,King County Sexual Assault Resource Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; legal advocacy; therapy; medical advocacy,200 Mill Ave S Ste 410,Renton,WA,98057,USA,888-998-6423,https://www.kcsarc.org,47.4829,-122.2171,Multilingual services,verified_web
NY-BRX-KHCC,Kingsbridge Heights Community Center,mental_health,Counseling | Trauma Recovery,Long-term therapy; counseling; support for sexual abuse survivors; support for non-offending family members,3101 Kingsbridge Ter,Bronx,NY,10463,USA,718-884-0700,https://www.khcc-nyc.org,,,,"Serves survivors of sexual abuse and domestic violence,verified_web"
CA-OAK-KCCEB,Korean Community Center East Bay,domestic_violence,Advocacy | Immigrant Services,Counseling; benefits; referrals,"101 Callan Ave, Suite 400",San Leandro,CA,94577,US,844-828-2254,https://kcceb.org/,,,Korean community focus,verified_web
VA-ANN-KCSC,Korean Community Service Center Annandale,domestic_violence,Multi-Service | Culturally Specific Support,Counseling; advocacy; referrals; support services,7700 Little River Turnpike Ste 406,Annandale,VA,22003,USA,703-354-6345,https://kcscgw.org,38.8301,-77.1890,Multilingual services,verified_web
MD-GAI-KCSC,Korean Community Service Center Gaithersburg,domestic_violence,Multi-Service | Culturally Specific Support,Counseling; advocacy; referrals; support services,847 Quince Orchard Blvd Ste L,Gaithersburg,MD,20878,USA,703-354-6345,https://kcscgw.org,39.1420,-77.2016,Multilingual services,verified_web
CA-SF-LACASA,La Casa de las Madres,housing_shelter,Shelter | Domestic Violence,24/7 hotline; shelter; advocacy,"1663 Mission St, Suite 225",San Francisco,CA,94103,US,877-503-1850,https://lacasa.org/,,,Shelter confidential,verified_web
CA-HAYWARD-LAFAMILIA,La Familia Counseling Service,mental_health,Counseling | Family Services,Mental health; family support,26081 Mocine Ave,Hayward,CA,94544,US,510-881-5921,https://lafamiliacounseling.org/,,,Latino community focus,verified_web
RI-PRO-LODELA,La Oficina Delia,legal_aid,Legal | Immigration Legal Aid,Immigration services; VAWA assistance; legal support,145 Washington St,Providence,RI,02903,USA,401-781-6464,,41.8215,-71.4110,Multilingual services,verified_web
IN-INDY-LAPLAZA,La Plaza,domestic_violence,Advocacy | Domestic Violence,Case management; advocacy; support services,8902 E 38th St,Indianapolis,IN,46226,USA,317-890-3292,https://laplazaindy.org,,,Multilingual services,verified_web
MI-DETROIT-LAVIDA,LA VIDA,domestic_violence,Multi-Service | Domestic Violence,Crisis intervention; counseling; support groups; legal advocacy; prevention services,5635 W Fort St,Detroit,MI,48209,USA,313-849-3920,https://chasscenter.org,,,Culturally competent services,verified_web
NV-LV-LVMPDVS,Las Vegas Metropolitan Police Dept Victim Services Detail,other,Victim Services | General Crime Victims,Crisis intervention; court accompaniment; hospital accompaniment; advocacy; transportation support,400 S Martin L King Blvd,Las Vegas,NV,89106,USA,702-828-2955,,36.1670,-115.1630,Multilingual services,verified_web
GA-ATL-LAA,Latin American Association,legal_aid,Legal | Domestic Violence,Legal advocacy; immigration support,2750 Buford Hwy NE,Atlanta,GA,30324,USA,404-471-1889,https://thelaa.org,,,Multilingual services,verified_web
DE-WILM-LACC,Latin American Community Center,domestic_violence,Multi-Service | Domestic Violence,Case management; domestic violence intervention; outreach,403 N Van Buren St,Wilmington,DE,19805,USA,302-655-7338,https://thelacc.org,,,Multilingual services,verified_web
DE-WIL-LACC,Latin American Community Center,domestic_violence,Multi-Service | Domestic Violence Support,Case management; advocacy; community outreach; counseling,403 N Van Buren St,Wilmington,DE,19805,USA,302-655-7338,https://www.latinamericancenter.org,39.7457,-75.5660,Serves Latino community; Multilingual services,verified_web
IA-DESMOINES-LUNA,Latinas Unidas por un Nuevo Amanecer (LUNA),domestic_violence,Advocacy | Domestic Violence,Hotline; court advocacy; support groups; safety planning; referrals,P.O. Box 65234,Des Moines,IA,50365,USA,866-256-7668,https://luna-ia.org,,,Multilingual services; Serves Latino community,verified_web
IN-INDY-LCADSV,Latino Coalition Against Domestic and Sexual Violence Inc.,domestic_violence,Advocacy | Domestic Violence,Advocacy; community outreach; support services,2445 N Meridian St,Indianapolis,IN,46208,USA,317-926-4673,https://lcadv.org,,,Multilingual services,verified_web
OK-OKC-LCDA,Latino Community Development Agency,other,Intervention Program | Batterer Intervention,Batterer intervention program; community services,420 SW 10th St,Oklahoma City,OK,73109,USA,405-236-0701,https://lcdaok.com,,,,"Serves Latino community,verified_web"
PA-NOR-LAUREL,Laurel House,housing_shelter,Shelter | Domestic Violence,Hotline; shelter; transitional housing; counseling; legal advocacy,PO Box 764,Norristown,PA,19404,USA,800-642-3150,https://laurel-house.org,40.1215,-75.3399,Confidential shelter,verified_web
MN-ANOKA-LEECARLSON,Lee Carlson Center,mental_health,Counseling | Domestic Violence,Counseling; intervention programs,10801 Town Square Dr NE,Blaine,MN,55449,USA,763-780-3036,https://www.leecarlsoncenter.org,,,,verified_web
IN-INDY-LEGACY,Legacy House,mental_health,Counseling | Violence Recovery,Counseling; support services,2505 N Arlington Ave,Indianapolis,IN,46218,USA,317-554-5272,https://legacy-house.org,,,,verified_web
IL-CHICAGO-LAC,Legal Aid Chicago,legal_aid,Legal | Civil Legal Aid,Legal representation; domestic violence; immigration,120 S LaSalle St Ste 900,Chicago,IL,60603,USA,312-341-1070,https://legalaidchicago.org,,,,verified_web
DC-DC-LAIDC,Legal Aid DC,legal_aid,Legal | Domestic Violence Legal Aid,Legal representation; custody; divorce; protection orders,1331 H St NW Ste 350,Washington,DC,20005,USA,202-628-1161,https://www.legalaiddc.org,38.9037,-77.0301,,verified_web
NE-OMA-LAIDNE,Legal Aid of Nebraska - Statewide,legal_aid,Legal | Civil Legal Aid,Civil legal aid; legal representation; advocacy; referrals,209 S 19th St Ste 200,Omaha,NE,68102,USA,877-250-2016,https://www.legalaidofnebraska.org,41.2577,-95.9415,,verified_web
NC-CON-LANC,Legal Aid of North Carolina - Concord,legal_aid,Legal | Civil Legal Aid,Civil legal aid; legal representation; advocacy; statewide services,77 Union St S,Concord,NC,28025,USA,866-219-5262,https://www.legalaidnc.org,35.4088,-80.5803,,verified_web
