var1,var2,correlation,abs_correlation,strength,direction,likely_structural,scale_effect,redundant_feature_pair
nat_amer_victims,hispanic_victims,0.01213983020287956,0.01213983020287956,weak,positive,False,False,False
%_at_least_high_school,hispanic_adj_rate,0.011057758885184605,0.011057758885184605,weak,positive,False,False,False
nat_amer_pop,fem_labor_force_part,0.011037859943671981,0.011037859943671981,weak,positive,False,False,False
involving_firearm,poverty_gender_disparity_score,-0.011029820029571197,0.011029820029571197,weak,negative,False,False,False
data_year,fem_pop,0.010977422261598514,0.010977422261598514,weak,positive,False,False,False
on_tribal_lands,mhhi,0.01090895596437385,0.01090895596437385,weak,positive,False,False,False
victims_age_50_59,gun_deaths_per_100k,0.010799584164622041,0.010799584164622041,weak,positive,False,False,False
fem_age_60-69,gun_deaths_per_100k,-0.0105966949247577,0.0105966949247577,weak,negative,False,False,False
white_pop,avg_years_schooling,0.010593803287450252,0.010593803287450252,weak,positive,False,True,False
victims_age_60_69,on_tribal_lands,0.010179921876229726,0.010179921876229726,weak,positive,False,False,False
fem_age_80+,%_at_least_bach_degree,-0.010106257761216595,0.010106257761216595,weak,negative,False,False,False
diversity_index,fem_labor_force_part,-0.010078077962207643,0.010078077962207643,weak,negative,False,False,False
total_incidents,mhhi,-0.009939233997799666,0.009939233997799666,weak,negative,False,False,False
nat_amer_pop,unemployment_rate,-0.009871378092120563,0.009871378092120563,weak,negative,True,False,False
data_year,on_tribal_lands,0.009840924468146522,0.009840924468146522,weak,positive,False,False,False
fem_age_50-59,fem_poverty_rate,-0.009811381389025788,0.009811381389025788,weak,negative,False,False,False
victims_age_18_29,on_tribal_lands,-0.009687939368153792,0.009687939368153792,weak,negative,False,False,False
near_school,poverty_gender_disparity_score,0.00964337532227833,0.00964337532227833,weak,positive,False,False,False
victims_age_60_69,gun_deaths_per_100k,0.009580407754187071,0.009580407754187071,weak,positive,False,False,False
victims_age_70_79,gun_deaths_per_100k,0.0091706227812918,0.0091706227812918,weak,positive,False,False,False
data_year,involving_firearm,0.008475773586011334,0.008475773586011334,weak,positive,False,False,False
victims_age_30_39,gun_deaths_per_100k,0.008400535177058004,0.008400535177058004,weak,positive,False,False,False
near_school,gun_deaths_per_100k,-0.008259728796661538,0.008259728796661538,weak,negative,False,False,False
nat_amer_victims,other_race_victims,0.007918296730631618,0.007918296730631618,weak,positive,False,False,False
on_tribal_lands,asian_pop,-0.007776757845055829,0.007776757845055829,weak,negative,False,True,False
white_pop,hispanic_adj_rate,0.007761613550462645,0.007761613550462645,weak,positive,True,False,False
hispanic_victims,fem_labor_force_part,-0.007662317518880302,0.007662317518880302,weak,negative,False,False,False
nat_amer_pop,%_fem_age_40-49,-0.007637777482164448,0.007637777482164448,weak,negative,False,False,False
victim_offender_rel_spouse,mhhi,-0.007214905545856437,0.007214905545856437,weak,negative,False,False,False
victims_age_80_plus,age_coef_variation,0.006992606494361257,0.006992606494361257,weak,positive,False,False,False
nat_amer_victims,%_at_least_high_school,-0.006934076039036598,0.006934076039036598,weak,negative,False,False,False
unemployment_rate,gun_deaths_per_100k,-0.006823890585835982,0.006823890585835982,weak,negative,False,False,False
%_fem_age_18-29,unemployment_rate,-0.006644040170745256,0.006644040170745256,weak,negative,False,False,False
sex_assaults,%_at_least_bach_degree,-0.00638390091264241,0.00638390091264241,weak,negative,False,False,False
victims_age_40_49,mhhi,-0.0063709069203308575,0.0063709069203308575,weak,negative,False,False,False
victims_age_30_39,on_tribal_lands,-0.006313569669777063,0.006313569669777063,weak,negative,False,False,False
firearm_nonmarried,poverty_gender_disparity_score,0.006038932916459598,0.006038932916459598,weak,positive,False,False,False
poverty_gender_disparity_score,asian_adj_rate,-0.005686413776551543,0.005686413776551543,weak,negative,False,False,False
black_victims,asian_pop,0.00545034182637236,0.00545034182637236,weak,positive,False,True,False
data_year,nat_amer_pop,-0.0052978005271955165,0.0052978005271955165,weak,negative,False,False,False
on_tribal_lands,%_fem_age_30-39,-0.005214819512618625,0.005214819512618625,weak,negative,False,False,False
near_school,%_at_least_bach_degree,0.005189457249990682,0.005189457249990682,weak,positive,False,False,False
victim_offender_nonmarried_partner,on_tribal_lands,-0.005038948962526048,0.005038948962526048,weak,negative,False,False,False
total_incidents,on_tribal_lands,-0.005033136219898228,0.005033136219898228,weak,negative,True,False,False
hispanic_victims,black_pop,0.004918828221901689,0.004918828221901689,weak,positive,False,True,False
other_race_pop,labor_force_ratio,0.00464683529062149,0.00464683529062149,weak,positive,False,False,False
data_year,black_pop,-0.004600278164445765,0.004600278164445765,weak,negative,False,False,False
data_year,gun_deaths_per_100k,-0.004454046158774547,0.004454046158774547,weak,negative,False,False,False
hispanic_victims,black_adj_rate,0.0044161445476235284,0.0044161445476235284,weak,positive,False,False,False
fem_pop,%_fem_age_18-29,-0.0042406933593786495,0.0042406933593786495,weak,negative,False,False,False
%_fem_age_40-49,fem_labor_force_part,0.004204820668820766,0.004204820668820766,weak,positive,False,False,False
hispanic_victims,age_coef_variation,-0.004178713713999909,0.004178713713999909,weak,negative,False,False,False
age_coef_variation,nat_amer_adj_rate,-0.0038919275056159253,0.0038919275056159253,weak,negative,False,False,False
victims_age_40_49,on_tribal_lands,-0.003874352569709368,0.003874352569709368,weak,negative,False,False,False
diversity_index,fem_age_50-59,-0.003686489901106249,0.003686489901106249,weak,negative,False,False,False
%_fem_age_30-39,male_poverty_rate,0.0035473986943009047,0.0035473986943009047,weak,positive,False,False,False
victims_age_80_plus,all_labor_force_part,-0.0033070393068559216,0.0033070393068559216,weak,negative,False,False,False
victims_age_30_39,mhhi,-0.003186153890601256,0.003186153890601256,weak,negative,False,False,False
victim_offender_rel_spouse,on_tribal_lands,0.0031117464942990104,0.0031117464942990104,weak,positive,False,False,False
nat_amer_victims,fem_age_70-79,0.002871168283354438,0.002871168283354438,weak,positive,False,False,False
white_pop,all_labor_force_part,0.002762388987902688,0.002762388987902688,weak,positive,False,False,False
dv_total,on_tribal_lands,0.002568384992151128,0.002568384992151128,weak,positive,True,False,False
sex_assaults,age_coef_variation,-0.0024348943264476874,0.0024348943264476874,weak,negative,False,False,False
victims_age_50_59,mhhi,-0.0018606081661088388,0.0018606081661088388,weak,negative,False,False,False
victims_age_50_59,on_tribal_lands,0.0017757623645931226,0.0017757623645931226,weak,positive,False,False,False
near_school,age_coef_variation,-0.0016065907420238456,0.0016065907420238456,weak,negative,False,False,False
asian_victims,on_tribal_lands,0.0013871843982562176,0.0013871843982562176,weak,positive,False,False,False
data_year,%_fem_age_30-39,0.0011317597711985679,0.0011317597711985679,weak,positive,False,False,False
other_race_victims,hispanic_adj_rate,-0.0010987875573970575,0.0010987875573970575,weak,negative,False,False,False
nat_amer_pop,fem_age_60-69,-0.000569624792692913,0.000569624792692913,weak,negative,False,False,False
nat_amer_victims,%_fem_age_40-49,0.0004161993644041596,0.0004161993644041596,weak,positive,False,False,False
other_race_victims,fem_poverty_rate,-0.0004112798411737636,0.0004112798411737636,weak,negative,False,False,False
white_victims,all_labor_force_part,0.00015183112854620992,0.00015183112854620992,weak,positive,False,False,False
other_race_victims,on_tribal_lands,-5.57743287067828e-05,5.57743287067828e-05,weak,negative,False,False,False
